file_id,page_number,includes_handwriting,has_shadowy_background,document_quality,text_density,has_stamps,has_redactions,has_forms,has_tables,is_typewritten,paper_condition,primary_characteristics,document_type,ocr_difficulty,error
124-10179-10217_multirif,312,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,313,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,314,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,315,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,316,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,317,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,318,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,319,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,320,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,321,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,322,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,323,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,324,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,325,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,326,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,327,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,328,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,329,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,330,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,331,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,332,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,333,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,334,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,335,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,336,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,337,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,338,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,339,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,340,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,341,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,342,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,343,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,344,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,345,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,346,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,347,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,348,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,349,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,350,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,351,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,352,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,353,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,354,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,355,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,356,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,357,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,358,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,359,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,360,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,361,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,362,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,363,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,364,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,365,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,366,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,367,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,368,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,369,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
124-10179-10217_multirif,370,,,,,,,,,,,,,,"Error code: 401 - {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}}"
